Author,Closeness,Betweenness,Centrality
wuchengzu,0.4775355172666239,0.0,0.0058309037900874635
windqyoung,0.47438231135657283,0.0002918390654340094,0.008746355685131196
XIONGchanghu,0.47966104627522904,0.00020782448194080194,0.011661807580174927
pkdog,0.4740345237382762,2.837422768899009e-06,0.0058309037900874635
songweihang,0.4800171420779575,3.985058942391197e-05,0.0058309037900874635
daydaygo,0.4883558084433601,0.0010860680323981826,0.037900874635568516
brewlin,0.5131611828404832,0.0009108360938800497,0.1151603498542274
qiuzq321,0.4546997822637192,0.0,0.0014577259475218659
dengkangfa,0.4775355172666239,0.0,0.0058309037900874635
yangkaihello,0.4615154106916551,0.0,0.0029154518950437317
995933447,0.5020055049526465,0.0,0.09912536443148688
panyongwei,0.5127542350348999,0.005727808022715556,0.13556851311953352
callmejea,0.4546997822637192,0.0,0.0014577259475218659
im55cc,0.4556610925856298,0.0,0.0058309037900874635
pekoe0210,0.4740345237382762,0.0,0.0058309037900874635
caige-phper,0.45534020449225965,0.0,0.0029154518950437317
yimao-liu,0.47299421388369334,0.0,0.0029154518950437317
tanpeng,0.5035693850303806,0.0004458232967947596,0.10495626822157435
chenoh,0.4782419307537047,5.9038660898591516e-05,0.008746355685131196
sebastiankennedy,0.4546997822637192,0.0,0.0014577259475218659
cpj555,0.4803737669977777,5.805385782962675e-06,0.0058309037900874635
zl00733,0.4803737669977777,0.0003328448912709728,0.01749271137026239
hooklife,0.4644993465366442,0.0,0.0029154518950437317
glenshappy,0.4736872456989075,0.0,0.004373177842565598
zhezhong17,0.4771830925306338,0.0,0.004373177842565598
hawkWen,0.4546997822637192,0.0,0.0014577259475218659
Nihuan000,0.457272341144985,0.0,0.004373177842565598
suyar,0.47161421617724925,5.073413247318882e-05,0.007288629737609329
wangjikill,0.4546997822637192,0.0,0.0014577259475218659
luckyhlq,0.47966104627522904,0.0,0.004373177842565598
mrchenzifan,0.4800171420779575,0.0,0.0058309037900874635
m2cc,0.47788846295566056,0.00012200917906265746,0.007288629737609329
xiaonian0430,0.4615154106916551,0.0,0.0029154518950437317
woodost,0.4615154106916551,0.0,0.0029154518950437317
Xs2296,0.4736872456989075,0.0,0.004373177842565598
amuluowin,0.5020055049526465,0.0,0.09912536443148688
luguohua0394,0.5031775022404738,0.0003674328905756204,0.10349854227405247
stelin,0.7322571804971787,0.28373441189725246,0.6574344023323615
heavenqq,0.47299421388369334,0.0,0.0029154518950437317
xutao123777,0.4736872456989075,0.0,0.0058309037900874635
porsion,0.4733404761193329,0.0,0.004373177842565598
zhangxuanru,0.48144682827923213,2.2677579443768713e-05,0.011661807580174927
herojhc,0.5027862289105822,0.0002074679616123721,0.10204081632653061
goforwork,0.45534020449225965,0.0,0.004373177842565598
no-serve-people,0.5020055049526465,0.0,0.09912536443148688
cxlblm,0.4546997822637192,0.0,0.0014577259475218659
zhuzhuolong,0.4733404761193329,0.0,0.004373177842565598
doubunv,0.4733404761193329,0.0,0.004373177842565598
duythien,0.4615154106916551,0.0,0.0029154518950437317
lizhichao,0.4556610925856298,0.0,0.0029154518950437317
qq781548819,0.45534020449225965,0.0,0.004373177842565598
mredencom,0.47299421388369334,0.0,0.0029154518950437317
dmk629,0.47299421388369334,0.0,0.0029154518950437317
guoshuaiping,0.47788846295566056,0.0,0.007288629737609329
zhana0,0.4821648697830043,6.282864702562091e-06,0.014577259475218658
zqtop,0.47299421388369334,0.0,0.0029154518950437317
specialbiscuit,0.465502584866097,0.0,0.0058309037900874635
phper08,0.46283685782319883,0.0,0.007288629737609329
ronylee,0.47930547841290494,3.743176446460053e-05,0.013119533527696793
shiqwang,0.4733404761193329,0.0,0.004373177842565598
xxy123456,0.5020055049526465,0.0,0.09912536443148688
leunico,0.4569491804798649,2.766487199676534e-06,0.01020408163265306
nandychen,0.4644993465366442,0.0,0.0029154518950437317
codacy-badger,0.4733404761193329,0.0,0.004373177842565598
longjianghu,0.48798723802189337,0.00011351297919532978,0.023323615160349854
13193310336,0.5020055049526465,0.0,0.09912536443148688
Hetystars,0.4803737669977777,0.0002555226641753851,0.013119533527696793
efans007,0.45534020449225965,0.0,0.004373177842565598
CodeMonkeyLuffy,0.48144682827923213,5.47217248287666e-06,0.01020408163265306
Just-Nothing,0.4546997822637192,0.0,0.0014577259475218659
jiancixiuxian,0.46217518969192906,0.0,0.004373177842565598
louvxiao,0.4803737669977777,1.2126604452794573e-05,0.007288629737609329
JIAOBANTANG,0.4733404761193329,0.0,0.004373177842565598
233cy,0.49813797409784955,0.0011193121102210635,0.056851311953352766
ekk0,0.4736872456989075,0.0,0.0058309037900874635
Meteor-lxx,0.4618450645564348,0.0,0.004373177842565598
Mrzhengyixuan,0.47966104627522904,0.0,0.004373177842565598
5SMNOONMS5,0.4771830925306338,0.0,0.004373177842565598
usjstb,0.47966104627522904,0.0,0.004373177842565598
yemaozi999,0.5020055049526465,0.0,0.09912536443148688
samnela,0.483607397441293,0.0,0.018950437317784258
deverdragon,0.4618450645564348,0.0,0.004373177842565598
newpurr,0.47299421388369334,0.0,0.0029154518950437317
kyleliwotian,0.48144682827923213,0.0,0.011661807580174927
xiaomemehe,0.4618450645564348,0.0,0.004373177842565598
dume2007,0.4736872456989075,0.0,0.0058309037900874635
carl007-jf,0.4615154106916551,0.0,0.0029154518950437317
sandea,0.47299421388369334,0.0,0.0029154518950437317
wiidz,0.4740345237382762,0.0,0.0058309037900874635
janartist,0.4782419307537047,0.0,0.0058309037900874635
peking2008,0.4546997822637192,0.0,0.0014577259475218659
geXingW,0.5027862289105822,7.018226907642527e-05,0.10058309037900874
remexsky,0.47299421388369334,0.0,0.0029154518950437317
wzfjesun,0.45598243327151533,0.0,0.007288629737609329
AridanJohn,0.47895043731778425,2.3472917644141926e-05,0.008746355685131196
TengYun-ty,0.5020055049526465,0.0,0.09912536443148688
AmdRyZen,0.5031775022404738,0.00010699242850080238,0.10349854227405247
a952135763,0.4615154106916551,0.0,0.0029154518950437317
yelstr,0.5020055049526465,0.0,0.09912536443148688
webchen,0.4546997822637192,0.0,0.0014577259475218659
sirzhangsai,0.4546997822637192,0.0,0.0014577259475218659
zhongjie19,0.4736872456989075,0.0,0.0058309037900874635
lifinsky,0.4782419307537047,0.0,0.0058309037900874635
smilecc,0.47299421388369334,0.0,0.0029154518950437317
wvfeng,0.4785959218201397,1.886210564468103e-05,0.007288629737609329
sunxiaojiao,0.4775355172666239,0.0,0.0058309037900874635
dizys,0.4736872456989075,0.0,0.0058309037900874635
deepsea-tyy,0.4615154106916551,0.0,0.0029154518950437317
KiddoLin,0.46217518969192906,0.0,0.0058309037900874635
roockey,0.4546997822637192,0.0,0.0014577259475218659
cooooommon,0.4736872456989075,6.342653253763886e-05,0.0058309037900874635
jianhuihi,0.48144682827923213,2.9792939073439598e-06,0.011661807580174927
trowa8509,0.45501976803589633,0.0,0.0029154518950437317
lzylyd,0.47299421388369334,0.0,0.0029154518950437317
deepziyu,0.5020055049526465,0.0,0.09912536443148688
CoderPoet,0.47966104627522904,0.0,0.004373177842565598
geekmanvip,0.4803737669977777,0.0,0.007288629737609329
coltguo,0.47299421388369334,0.0,0.0029154518950437317
Smurfs-xxl,0.47299421388369334,0.0,0.0029154518950437317
Stitch-June,0.4775355172666239,0.0,0.0058309037900874635
imzyf,0.46217518969192906,1.4187113844495046e-06,0.0058309037900874635
alukaa,0.5115372550466841,0.0006979837145321823,0.10932944606413994
Hiber0385,0.47966104627522904,0.0,0.004373177842565598
lzmshow,0.4785959218201397,6.576433551811816e-05,0.008746355685131196
LeoWangYi,0.4733404761193329,0.0,0.004373177842565598
andreybolonin,0.4546997822637192,0.0,0.0014577259475218659
gonghoubin,0.4775355172666239,0.0,0.0058309037900874635
yangshen1987,0.4800171420779575,0.0,0.0058309037900874635
zhusaidong,0.4615154106916551,0.0,0.0029154518950437317
jianwubayiba,0.4839693790262042,8.730913084938321e-05,0.02040816326530612
MansonWongDev,0.4785959218201397,1.0302546958502352e-05,0.007288629737609329
iamvar,0.4546997822637192,0.0,0.0014577259475218659
lu8533783,0.4800171420779575,0.0001328623211536962,0.0058309037900874635
jormin,0.4736872456989075,0.0,0.0058309037900874635
SuKerd,0.4821648697830043,1.3194015875380393e-05,0.02040816326530612
zengzhichao,0.4733404761193329,0.0,0.004373177842565598
abdons,0.4615154106916551,0.0,0.0029154518950437317
chongzi5210,0.465502584866097,1.0640335383371284e-06,0.0058309037900874635
FFAIY,0.46617382147008557,1.4534516247610246e-05,0.008746355685131196
vietsDeng,0.4546997822637192,0.0,0.0014577259475218659
peixiaochen,0.45534020449225965,0.0,0.004373177842565598
shulinqian,0.5020055049526465,0.0,0.09912536443148688
xiongchao123,0.4644993465366442,0.0,0.0029154518950437317
yanwuguangjun,0.50952174182743,0.0002768931402426624,0.10204081632653061
Tongzzzzz,0.4546997822637192,0.0,0.0014577259475218659
guoyoung,0.47299421388369334,0.0,0.0029154518950437317
bostin,0.4807309222148764,4.13723262779465e-05,0.008746355685131196
xioayangguang,0.47299421388369334,0.0,0.0029154518950437317
sowork,0.5020055049526465,0.0,0.09912536443148688
Stong-chen,0.4546997822637192,0.0,0.0014577259475218659
jqcool,0.5020055049526465,0.0,0.09912536443148688
MassiCav,0.47895043731778425,0.0,0.007288629737609329
Huangsh17,0.47299421388369334,0.0,0.0029154518950437317
eyehere,0.4771830925306338,0.0,0.004373177842565598
goddanao,0.4771830925306338,0.0,0.004373177842565598
lengfengbyit,0.47438231135657283,8.037030700945058e-05,0.007288629737609329
520myww,0.47299421388369334,0.0,0.0029154518950437317
NYYYL,0.47895043731778425,0.0003784665959337707,0.008746355685131196
Ederth,0.47788846295566056,3.896220586650665e-05,0.007288629737609329
ljfreelancer88,0.4771830925306338,0.0,0.004373177842565598
zhenhua2340,0.47788846295566056,1.561089205531758e-05,0.007288629737609329
crack007,0.466510166218621,2.9265989130644065e-05,0.007288629737609329
gitzhuhe,0.47299421388369334,0.0,0.0029154518950437317
363182860,0.4644993465366442,0.0,0.0029154518950437317
semi-aurora,0.45501976803589633,0.0,0.0029154518950437317
JoyYin-99,0.4546997822637192,0.0,0.0014577259475218659
aslackers,0.4775355172666239,0.0,0.0058309037900874635
AlvinQinwen,0.47299421388369334,0.0,0.0029154518950437317
zibber2015,0.47966104627522904,0.0,0.004373177842565598
sakuraovq,0.5981342186669831,0.08519926321896786,0.37317784256559766
ctfang,0.4782419307537047,0.0001397481381946493,0.008746355685131196
guanzhao,0.45534020449225965,0.0,0.0029154518950437317
liuxiaojin93,0.4658379613681619,0.0,0.0058309037900874635
morriszhao,0.4546997822637192,0.0,0.0014577259475218659
XuanYi2018,0.4800171420779575,0.0006463684381796366,0.016034985422740525
hupeng312,0.4887249360385554,0.00015521613903274898,0.021865889212827987
BardoQi,0.5020055049526465,0.0,0.09912536443148688
declandragon,0.4546997822637192,0.0,0.0014577259475218659
majorzhong,0.47438231135657283,0.0,0.004373177842565598
DeivaLiang,0.47299421388369334,0.0,0.0029154518950437317
xyip,0.4733404761193329,0.0,0.004373177842565598
qwe840207103,0.4546997822637192,0.0,0.0014577259475218659
yumindayu,0.47930547841290494,0.0031579930429710174,0.02040816326530612
FirstStarter,0.4546997822637192,0.0,0.0014577259475218659
RuizhaoLee,0.4825246943126931,0.0014752173871741795,0.021865889212827987
yudingbin,0.4807309222148764,0.0,0.008746355685131196
chenjing0521,0.5035693850303806,0.0003726966499625094,0.10495626822157435
zombiesbyte,0.47299421388369334,0.0,0.0029154518950437317
andy-c,0.45662647625636216,0.0,0.008746355685131196
heltstar,0.4546997822637192,0.0,0.0014577259475218659
guoyahao,0.4821648697830043,2.833875990437886e-05,0.02040816326530612
xxdyu,0.4785959218201397,5.320167691685642e-06,0.01020408163265306
yunxi177,0.4807309222148764,2.8038023679685777e-05,0.008746355685131196
kuoshijia,0.4733404761193329,0.0,0.004373177842565598
dengqingpei1990,0.4775355172666239,0.0,0.0058309037900874635
12black,0.4750794198229308,0.0,0.004373177842565598
luoyou,0.4644993465366442,0.0,0.0029154518950437317
AoeSyL,0.50952174182743,0.00037138601933260683,0.10349854227405247
etoup,0.4782419307537047,1.8093636978104216e-05,0.008746355685131196
wp-breeder,0.4740345237382762,2.837422768899009e-06,0.007288629737609329
solarhell,0.50952174182743,0.0002996631752647527,0.10349854227405247
xiaoproject,0.47299421388369334,0.0,0.0029154518950437317
Sun-FreePort,0.4825246943126931,9.640143857334383e-05,0.011661807580174927
YeDongaidiiqu,0.48144682827923213,5.504579266352133e-05,0.01020408163265306
AaronW-BE,0.4821648697830043,3.575152688812752e-05,0.014577259475218658
kxg3030,0.47299421388369334,0.0,0.0029154518950437317
372620040,0.5099235728541078,0.00040987223537911397,0.10495626822157435
583128870,0.4785959218201397,1.2802181302532434e-05,0.008746355685131196
AloneHbwang,0.4546997822637192,0.0,0.0014577259475218659
eaglering,0.4800171420779575,1.5960503075056927e-05,0.0058309037900874635
yangqinjiang,0.4618450645564348,0.0,0.004373177842565598
whiteCcinn,0.4985220434687809,0.001939102734876828,0.06268221574344023
kumaomao,0.47299421388369334,0.0,0.0029154518950437317
amorZhu,0.4546997822637192,0.0,0.0014577259475218659
kakaNeo,0.4644993465366442,0.0,0.0029154518950437317
simpleKalvin,0.4736872456989075,2.8127642138835737e-05,0.0058309037900874635
opjklu,0.47966104627522904,0.0,0.004373177842565598
geyang0101,0.47161421617724925,0.0,0.007288629737609329
azhuang321,0.4771830925306338,0.0,0.004373177842565598
simplephp,0.47299421388369334,0.0,0.0029154518950437317
cmliangchu,0.4733404761193329,0.0,0.004373177842565598
zoulux,0.4733404761193329,0.0,0.004373177842565598
damaainan,0.4736872456989075,0.0,0.0058309037900874635
caojianhui123,0.47299421388369334,0.0,0.0029154518950437317
xiewenpin,0.4615154106916551,0.0,0.0029154518950437317
hidahua,0.5043549846950146,0.0006448266542590141,0.10495626822157435
hanierming,0.4546997822637192,0.0,0.0014577259475218659
xiangjihan,0.5063297497094822,0.0005588319733581592,0.11224489795918367
datou-leo,0.47788846295566056,0.0,0.007288629737609329
zhouxinHu,0.47299421388369334,0.0,0.0029154518950437317
anhoder,0.4615154106916551,0.0,0.0029154518950437317
xnnyeYp,0.5091205436055187,0.0003008288599874666,0.10204081632653061
lzhlo,0.4644993465366442,0.0,0.0029154518950437317
yunkumo,0.47299421388369334,0.0,0.0029154518950437317
zeroxxmmbm,0.4775355172666239,0.0,0.0058309037900874635
kyour-cn,0.4618450645564348,0.0,0.004373177842565598
phenixsoul,0.47895043731778425,3.340927124204773e-05,0.011661807580174927
liuxingyuxia,0.4736872456989075,0.0,0.0058309037900874635
linearregression,0.4733404761193329,0.0,0.004373177842565598
lion1120lion,0.4818055815044775,3.161699656773181e-06,0.013119533527696793
dobyte,0.5027862289105822,0.0005267675370461008,0.10204081632653061
bijingshihaizi,0.4546997822637192,0.0,0.0014577259475218659
jingpg,0.47299421388369334,0.0,0.0029154518950437317
cgyhbc,0.50952174182743,0.00037620834301947925,0.10349854227405247
823688826,0.4771830925306338,0.0,0.004373177842565598
jjsty1e,0.4546997822637192,0.0,0.0014577259475218659
assert6,0.484694970299107,3.843187803946247e-05,0.01020408163265306
rlgy,0.4754287429257417,5.632621984689402e-06,0.01020408163265306
cheerego,0.5020055049526465,0.0,0.09912536443148688
ITdashu,0.46516769092015015,0.0,0.004373177842565598
cirvor,0.4754287429257417,0.0006545968106692498,0.013119533527696793
DanielRuf,0.4839693790262042,1.1349691075596038e-05,0.02040816326530612
sushaowei,0.47966104627522904,0.0,0.004373177842565598
dongqibin,0.47930547841290494,0.000552001248761705,0.01020408163265306
andiechang,0.4785959218201397,0.00014435895019411016,0.01020408163265306
hisune,0.4615154106916551,0.0,0.0029154518950437317
wike933,0.4546997822637192,0.0,0.0014577259475218659
gankbat,0.4733404761193329,0.0,0.004373177842565598
wuchuguang,0.4800171420779575,0.0,0.0058309037900874635
zuobee,0.4771830925306338,0.0,0.004373177842565598
xt1234,0.45501976803589633,0.0,0.0029154518950437317
lidaiwang,0.45534020449225965,0.0,0.004373177842565598
ztj1993,0.4546997822637192,0.0,0.0014577259475218659
jiaxinyin,0.457595959220813,0.0,0.004373177842565598
laofahai,0.4556610925856298,0.0,0.0058309037900874635
zhao05141237,0.4740345237382762,0.0,0.0058309037900874635
UncleZh,0.47299421388369334,0.0,0.0029154518950437317
chunpat,0.4740345237382762,2.837422768899009e-06,0.007288629737609329
tgl123,0.4818055815044775,4.410672357726049e-05,0.013119533527696793
yangtongbing,0.47788846295566056,0.0,0.007288629737609329
Sparkinzy,0.47299421388369334,0.0,0.0029154518950437317
ftdtian,0.45501976803589633,0.0,0.0029154518950437317
769835303,0.48144682827923213,2.5536804920091083e-06,0.01020408163265306
linkimfly,0.4771830925306338,0.0,0.004373177842565598
liangwhGH,0.46217518969192906,0.0,0.0058309037900874635
zqe,0.47299421388369334,0.0,0.0029154518950437317
suryluk,0.46250578710944834,0.0028303292119767616,0.0058309037900874635
joyqhs,0.46516769092015015,5.805385782962675e-06,0.004373177842565598
szepeviktor,0.47299421388369334,0.0,0.0029154518950437317
RingRan,0.4771830925306338,0.0,0.004373177842565598
adotpeng,0.5087199766947355,0.00020671087116623705,0.10058309037900874
Littlesqx,0.4803737669977777,0.0,0.007288629737609329
PeterYangs,0.4818055815044775,4.788488710941946e-05,0.013119533527696793
yfgcq,0.4546997822637192,0.0,0.0014577259475218659
donglf681,0.4771830925306338,0.0,0.004373177842565598
shiyifei,0.47438231135657283,0.0,0.004373177842565598
zarte,0.4785959218201397,0.0005200311929372027,0.01020408163265306
EthanChenLi,0.45534020449225965,0.0,0.004373177842565598
LoaderWang,0.4546997822637192,0.0,0.0014577259475218659
yggo,0.4733404761193329,0.0,0.004373177842565598
scmforever,0.4803737669977777,0.0,0.0058309037900874635
thathappiness,0.4644993465366442,0.0,0.0029154518950437317
xiongxin,0.4803737669977777,0.0,0.007288629737609329
yyun543,0.4803737669977777,0.0,0.0058309037900874635
117311730,0.47299421388369334,0.0,0.0029154518950437317
alexsunnysun,0.4800171420779575,0.0,0.0058309037900874635
sentrychen,0.47299421388369334,0.0,0.0029154518950437317
djfzqq,0.4736872456989075,0.0,0.0058309037900874635
nanyounanyounan,0.476128932532407,0.0002384853837259619,0.016034985422740525
yexk,0.47788846295566056,0.0,0.007288629737609329
HjokXnx,0.4644993465366442,0.0,0.0029154518950437317
yourphp,0.47966104627522904,0.0,0.004373177842565598
shanliu,0.5031775022404738,0.00023550946770286663,0.10204081632653061
ChangeChe,0.4800171420779575,0.0003315209141856799,0.016034985422740525
qq2504021719,0.47299421388369334,0.0,0.0029154518950437317
masihfathi,0.45501976803589633,0.0,0.0029154518950437317
kiroto123,0.47299421388369334,0.0,0.0029154518950437317
okami-chen,0.4736872456989075,9.406056478900219e-05,0.0058309037900874635
frank0v0,0.4618450645564348,0.0,0.004373177842565598
windsdeng,0.4800171420779575,0.0,0.0058309037900874635
ciwei11,0.4775355172666239,0.0,0.0058309037900874635
xiaotianhu,0.5020055049526465,0.0,0.09912536443148688
foolzhou,0.47299421388369334,0.0,0.0029154518950437317
tingfeng-key,0.4736872456989075,0.0,0.0058309037900874635
zhao666888,0.4569491804798649,0.0,0.0029154518950437317
kissIce,0.4771830925306338,0.0,0.004373177842565598
qidong364482611,0.4615154106916551,0.0,0.0029154518950437317
lingxiaoda,0.4775355172666239,5.3228699990845885e-05,0.0058309037900874635
dogyford,0.4615154106916551,0.0,0.0029154518950437317
nonetallt,0.4771830925306338,0.0,0.004373177842565598
yykpf,0.47299421388369334,0.0,0.0029154518950437317
yzrzr,0.47895043731778425,8.086654891362175e-06,0.011661807580174927
liubangde88,0.47577858011700425,0.00015054585227597072,0.013119533527696793
acmenchen,0.48542274052478135,0.00024578579036935573,0.01020408163265306
limingxinleo,0.49813797409784955,0.006396066631233557,0.07580174927113703
puj798,0.4733404761193329,0.0,0.004373177842565598
to2false,0.5099235728541078,0.0006449423731120672,0.10495626822157435
lovephalcon1990,0.4733404761193329,0.0,0.004373177842565598
